id;supplier_code;supplier_name;supplier_address;telephone;fax;email;contact_person;is_active;is_delete;created_by;created_date;updated_by;updated_date;type
768;1047;CV JEMIE MAJU BERSAMA LAIHAN;TANGERANG BANTEN;;;;MR JEMIE;Y;N;USER0007;2025-01-17 12:11:12.153;USER0007;2025-01-17 12:11:12.200;NULL
769;1048;TOKO CENTRAL MURAH;KOMBOS MANADO;081340018000;;;CI CU;Y;N;USER0008;2025-01-23 14:38:03.347;USER0008;2025-01-23 14:38:03.377;NULL
770;1049;CV DVINCEN JAYA;MADIDIR BITUNG;081340317919;;dvincenjaya@gmail.com;Denie Asiga;Y;N;USER0008;2025-01-28 10:41:22.097;USER0008;2025-01-28 10:41:22.143;NULL
771;1050;PT SWAHUSADA GUNA INSTRUMENTASI;KOMPLEKS GREEN GARDEN BLOK A14 JAKARTA 11520;081586638553;0215824955;;YANTI;Y;N;USER0008;2025-02-21 14:25:06.080;USER0008;2025-02-21 14:25:06.110;NULL
772;1051;LIMBANG JAYA PRINTING;JAKARTA;082299201888;;;ALIF;Y;N;USER0008;2025-02-25 09:28:33.797;USER0008;2025-02-25 09:28:33.830;NULL
773;1052;PT SEMERU TEKNINDO LESTARI;MANADO CALACA;;;;CHAUW CHAUW;Y;N;USER0007;2025-02-28 09:57:12.790;USER0007;2025-02-28 09:57:12.820;NULL
774;1053;PT ESKANUSA PUTRACO;jakarta jl mangga dua blok g no 5;;;;MS RIRIS;Y;N;USER0007;2025-03-07 10:41:53.267;USER0007;2025-03-07 10:41:53.293;NULL
775;1054;DAYA INTI KINERJA DAIKIN;BITUNG MANEMBO NEMBO;;;;MR HENRI;Y;N;USER0007;2025-03-07 16:55:52.117;USER0007;2025-03-07 16:55:52.153;NULL
776;1055;RUMAH KARPET;MTC MANADO;081342631741;;;NN;Y;N;USER0008;2025-03-13 14:41:42.140;USER0008;2025-03-13 14:41:42.173;NULL
777;1056;MIRACLE STICKER SHOP;BITUNG;08225055888;;;KO;Y;N;USER0008;2025-04-09 08:58:24.973;USER0008;2025-04-09 08:58:25.020;NULL
778;1057;CV GAMELI AUTO;MANADO DENDENGAN DALAM;;;;GAMELI;Y;N;USER0007;2025-04-17 11:47:20.750;USER0007;2025-04-17 11:47:20.780;NULL
779;1058;PT PUTRA CHANDRA SENTOSA;PANTAI INDAK KAPUK JAKARTA UTARA;021 29514991;021 29514990;;IBU MURNI;Y;N;USER0008;2025-04-17 14:39:31.560;USER0008;2025-04-17 14:39:31.590;NULL
780;1059;"TOKO AMOR SPORTY ";CALACA MANADO;;;;FELSY;Y;N;USER0008;2025-04-24 17:38:29.033;USER0008;2025-04-24 17:38:29.063;NULL
781;1060;NUH MANGOBUNG;AERTEMBAGA;;;;NUH;Y;N;USER0008;2025-04-25 11:47:15.797;USER0008;2025-04-25 11:47:15.830;NULL
782;1061;PT KURNIA SAFETY SUPPLIES;SUNTER JAKARTA UTARA;021 2165838111;;INFO@KURNIASAFETY.COM;MELI;Y;N;USER0008;2025-05-16 11:32:41.307;USER0008;2025-05-16 11:32:41.337;NULL
783;1062;CV NUSA RIANA ABADI;MANEMBO-NEMBO  BITUNG;;;;JOKO;Y;N;USER0008;2025-05-16 11:41:42.087;USER0008;2025-05-16 11:41:42.120;NULL
784;1063;PT BUMI HIJAU MOTOR;MANADO;;;;MS CINDY;Y;N;USER0007;2025-05-23 15:07:14.267;USER0007;2025-05-23 15:07:14.297;NULL
785;1064;JIHAN VARIASI;BITUNG TANGKOKO;;;;MS JIHAN;Y;N;USER0007;2025-06-13 15:20:01.017;USER0007;2025-06-13 15:20:01.057;NULL
786;1065;PT GATRIRESA MINA REMPAH;BEKASI JAWA BARAT;0811816924;;;ULIN DEWI;Y;N;USER0008;2025-06-30 15:48:05.857;USER0008;2025-06-30 15:50:43.853;NULL
787;1066;THREE POLISH;MANADO;;;;MR RONNY;Y;N;USER0007;2025-07-01 17:21:02.553;USER0007;2025-07-01 17:21:02.587;NULL
788;1067;OLYMPIA MOTOR  JACINTHA FIENTJE AWALOEI;MANADO;;;;JACINTHA FIENTJE AWALOEI;Y;N;USER0007;2025-07-03 14:43:30.527;USER0007;2025-07-03 14:43:30.557;NULL
789;1068;PT ASKARA TEKNO PANGAN;KECAMATAN GAMBIR JAKARTA PUSAT;0811712908;082289204293;info@askaratekno.co.id;Dita Riani;Y;N;USER0008;2025-07-04 15:52:44.277;USER0008;2025-07-04 15:52:44.323;NULL
790;1069;MR. RONNY PONGOH;MANADO;;;;MR. RONNY PONGOH;Y;N;USER0007;2025-07-10 09:37:39.713;USER0007;2025-07-10 09:37:39.757;NULL
791;1070;JEN FURNITURE DAN INTERIOR;MALALAYANG MANADO;082346358823;;;LANNY;Y;N;USER0008;2025-07-14 15:28:55.377;USER0008;2025-07-14 15:28:55.403;NULL
792;1071;BENGKEL ANEKLALETOS;MANEMO-NEMBO ATAS;;;;SWEETSEN SIDE;Y;N;USER0008;2025-08-04 16:26:44.973;USER0008;2025-08-04 16:26:45.003;NULL
793;1072;PT BERLIAN SEJAHTERA TEKNIK;BUKIT SERPONG TANGERANG SELATAN JAKARTA;;;;MS HANI;Y;N;USER0007;2025-08-21 10:22:20.440;USER0007;2025-08-21 10:22:20.457;NULL
794;1073;BENGKEL MOBIL BOMS BITUNG;BITUNG GIRIAN ATAS;;;;MR OPPIE;Y;N;USER0007;2025-08-22 10:05:18.823;USER0007;2025-08-22 10:05:18.857;NULL
795;1074;PT CYBERMAX INDONESIA;JL HR RASUNA SAID JAKARTA;0215229088 5229032;083840996528;info@cybermaxasia.com;Yusanti Apriyani;Y;N;USER0008;2025-08-28 11:05:31.387;USER0008;2025-08-28 11:05:31.420;NULL
796;1075;PT MAXZER SOLUSI INDUSTRI;MALANG JAWA TIMUR JL CILIWUNG NO 5M;;;;MS EVA;Y;N;USER0007;2025-09-01 10:05:16.280;USER0007;2025-09-01 10:05:16.313;NULL
797;1077;PT BERKAH NIDA TAMA;MANADO KAROMBASAN;;;;MS DEYBI;Y;N;USER0007;2025-09-11 08:57:54.980;USER0007;2025-09-11 08:57:55.017;NULL
798;1078;CV ELECTRICAL ANUGERAH JAYA;BITUNG AERTEMBAGA;;;;MR SUYUDI;Y;N;USER0007;2025-09-12 11:10:11.057;USER0007;2025-09-12 11:10:11.090;NULL
799;1079;FOG SPRAYING AND PURIFICATION SYSTEM Co LTD;NO 835 th QINHE ROAD KHUNSAN JIANGSU PROVINCE CHINA;;;;MS LISA;Y;N;USER0007;2025-09-17 13:35:10.230;USER0007;2025-09-17 13:35:10.263;NULL
800;1080;CV EMPAT SINERGI BERSAMA;KUNUNGAN JAKARTA SELATAN;;;;MR DHANI;Y;N;USER0007;2025-09-19 15:15:55.260;USER0007;2025-09-19 15:15:55.277;NULL
801;1081;PT DIANSARI PURI PLASTINDO;KEC BUDURAN KABUPATEN SIDOARJO JAWA TIMUR;08113426677;0318911035;diansari@gmail.com;Nicho;Y;N;USER0008;2025-10-02 09:56:33.367;USER0008;2025-10-02 09:56:33.397;NULL
802;1082;CROWN FOOD PACKAGING PUBLIC COMPANY LIMITED;SAMUTPRAKARN THAILAND;;;;NOPPARAT;Y;N;USER0008;2025-10-14 12:01:01.847;USER0008;2025-10-14 12:01:01.877;NULL
803;1083;PT PASTI DJADI;BITUNG;;;;ALBERT;Y;N;USER0008;2025-10-17 15:20:01.797;USER0008;2025-10-17 15:20:01.830;NULL
804;1084;KOUS BITUNG;GIRIAN BITUNG;081341661924;;;MARCYO;Y;N;USER0008;2025-11-05 10:45:52.303;USER0008;2025-11-05 10:45:52.333;NULL
805;1085;PATHEMAANG RAYA;BITUNG AERTEMBAGA;;;;MR. NYOMAN;Y;N;USER0007;2025-11-05 14:37:56.540;USER0007;2025-11-05 14:37:56.570;NULL
806;1086;PT CAKRAWALA MEGA INDAH;MOJOKERTO KM 44 SURABAYA;;;;NOVIAN;Y;N;USER0008;2025-11-14 13:31:15.173;USER0008;2025-11-14 13:31:15.220;NULL
807;1087;MR RIFAD LOHONAUMAN;BITUNG;;;;MR RIFAD LOHONAUMAN;Y;N;USER0007;2025-11-21 16:57:05.313;USER0007;2025-11-21 16:57:05.330;NULL
808;1088;CV METALINDO JAYA TEKNIK;SURABAYA;;;;MR STEVEN;Y;N;USER0007;2025-11-24 13:34:02.670;USER0007;2025-11-24 13:35:38.037;NULL
809;1089;PT SURYA LOGAM JAKARTA;JAKARTA;;;;MS TASIA;Y;N;USER0007;2025-12-01 14:04:58.200;USER0007;2025-12-01 14:04:58.230;NULL
810;1090;CV TRI ANUGRAH FAJAR;JAKARTA;;;;MR SUPRIYANTO;Y;N;USER0007;2025-12-10 10:47:45.137;USER0007;2025-12-10 10:47:45.153;NULL
811;1091;"MR HARDAL ";BITUNG;;;;MR HARDAL;N;Y;USER0007;2025-12-15 10:10:37.727;USER0007;2025-12-15 10:17:05.867;NULL
812;1091;BENGKEL ARSA;BITUNG GIRIAN DEPAN POLRESTA;;;;ARSA;Y;N;USER0007;2025-12-15 10:17:55.350;USER0007;2025-12-15 10:17:55.380;NULL
813;1092;CV DND GLOBAL SUPPLY;TANGERANG;081807542722;;;DONI DARMAWAN;Y;N;USER0008;2025-12-31 13:25:08.123;USER0008;2025-12-31 13:25:08.153;NULL
814;1093;MR ROBI WURANGIAN;BITUNG;;;;MR ROBI WURANGIAN;Y;N;USER0007;2025-12-31 13:46:53.197;USER0007;2025-12-31 13:46:53.227;NULL
815;1094;MR DIY;BITUNG;;;;MR DIY;Y;N;USER0007;2026-01-06 15:40:50.213;USER0007;2026-01-06 15:40:50.227;NULL
816;1095;PT PRATAMA STEEL;SURABAYA JL TANJUNG SARI;;;;MS HOSNAH;Y;N;USER0007;2026-01-07 15:34:08.040;USER0007;2026-01-07 15:34:08.087;NULL
817;1096;SELMA FURNITURE;MANADO;;;;CHRIS;Y;N;USER0008;2026-01-09 10:09:17.430;USER0008;2026-01-09 10:09:17.457;NULL
818;1097;LUMEHONG APPAREL;BANDUNG;085220180880;;;KERRY;Y;N;USER0008;2026-01-22 16:02:41.083;USER0008;2026-01-22 16:02:41.117;NULL
819;1098;PT INTER MULTI FIBERINDO;TANGERANG BANTEN;082262200800;;marketing.intermulti@gmai;ANDREAN;Y;N;USER0008;2026-01-23 10:30:52.640;USER0008;2026-01-23 10:30:52.670;NULL
820;1099;PT BINTORO MADANI SEJAHTERA;KECAMATAN MIJEN KABUPATEN DEMAK;0291 7520121;;BINTORO.MADANI@GMAIL.COM;ADITYA;Y;N;USER0008;2026-01-23 17:03:38.577;USER0008;2026-01-23 17:03:38.623;NULL
821;1100;TOKO KERJA SAMA;CALACA MANADO;085342349199;04318805980;;ANNA;Y;N;USER0008;2026-01-26 14:19:26.983;USER0008;2026-01-26 14:19:27.017;NULL
822;1101;CV PERMATA KASIH;BITUNG;;;;MR JOHANIS CRES WANGANIA;Y;N;USER0007;2026-01-27 09:33:33.700;USER0007;2026-01-27 09:34:20.700;NULL
823;1102;APOTIK GRACIA;MANADO;;;;NN;Y;N;USER0008;2026-01-27 14:51:03.300;USER0008;2026-01-27 14:51:03.333;NULL
824;1103;PT POLARIN XININDO;JAKARTA;;;;MR TRI;Y;N;USER0007;2026-02-02 14:25:36.330;USER0007;2026-02-02 14:25:36.377;NULL
825;1104;GEMILANG INDAH;BITUNG;081356536308;;;AKIONG;Y;N;USER0008;2026-02-09 09:56:03.640;USER0008;2026-02-09 09:56:03.670;NULL
826;1105;FAJAR TOPI;JAKARTA;082114516766;085217221446;;FAJAR;Y;N;USER0008;2026-02-09 09:57:18.187;USER0008;2026-02-09 09:57:18.217;NULL
